0.8701725554642563,0.5,0.39243253572842296,0.0,0.0,1.0,0.6666666666666665,0.0,1.0,0.0,0.27499123114696594,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.1751459549624687,0.1504672897196262,0.15489841078253874,0.09913720182710202,1.0,0.0,0.0,0.0,0
0.23993426458504516,0.7068965517241379,0.4653350226028732,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3152627189324437,0.32149532710280376,0.167974250653792,0.11030282524107597,1.0,0.0,0.0,0.0,1
0.8816762530813474,0.36206896551724144,0.3410911920146028,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.11995790950543668,0.0,1.0,1.0,0.5,1.0,0.0,0.0,0.21017514595496245,0.16448598130841122,0.22631261315630657,0.11622398917272882,1.0,0.0,0.0,0.0,0
0.8882497945768282,0.2586206896551724,0.18876470303559753,0.0,0.0,0.0,0.6666666666666665,0.0,1.0,0.0,0.09575587513153279,1.0,0.0,1.0,0.5,1.0,1.0,0.0,0.195162635529608,0.2280373831775701,0.18024542345604508,0.16782270343427508,0.0,1.0,0.0,0.0,0
0.8134757600657353,0.17241379310344826,0.3154102827871955,1.0,0.0,0.0,0.6666666666666665,0.0,1.0,0.0,0.3325149070501578,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.21434528773978315,0.21121495327102807,0.14544357272178637,0.09930637793943496,0.0,1.0,0.0,0.0,0
0.8126540673788003,0.2413793103448276,0.1905236694210364,0.0,0.0,1.0,0.6666666666666665,0.0,1.0,0.0,0.11995790950543668,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.29691409507923266,0.3962616822429907,0.14061557030778515,0.10421248519709018,0.0,1.0,0.0,0.0,0
0.895645028759244,0.5517241379310345,0.5370400473524919,0.0,0.0,1.0,0.6666666666666665,0.0,1.0,0.0,0.08593475973342686,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.2944120100083403,0.33084112149532713,0.15167974250653793,0.15885636948062937,0.0,1.0,0.0,0.0,0
0.8824979457682826,0.27586206896551724,0.4785195149099546,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.013328656611715187,1.0,1.0,1.0,0.5,0.0,1.0,0.0,0.3611342785654712,0.3299065420560748,0.16012874673104005,0.0876332261884622,0.0,0.0,1.0,0.0,0
0.848808545603944,0.3793103448275862,0.30246776469186754,0.0,0.0,1.0,0.33333333333333304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.33694745621351124,0.41028037383177574,0.5163950915308791,0.4447639993232956,0.0,0.0,0.0,1.0,0
0.9391947411668036,0.36206896551724144,0.32174256177477545,0.0,1.0,0.0,0.6666666666666665,0.0,1.0,0.0,0.026306559102069447,0.0,1.0,1.0,0.5,0.0,1.0,0.0,0.42368640533778146,0.5149532710280375,0.23737678535505935,0.1529352055489765,0.0,0.0,1.0,0.0,0
0.37962202136400985,0.5172413793103449,0.30837441724544,0.0,1.0,0.0,0.6666666666666665,0.0,1.0,0.0,0.17642932304454575,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.29858215179316094,0.22523364485981312,0.13055723194528265,0.053459651497208605,1.0,0.0,0.0,0.0,1
0.71569433032046,0.4137931034482759,0.34707167772509495,0.0,0.0,1.0,0.6666666666666665,0.0,1.0,0.0,0.21115398105927743,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.29858215179316094,0.2588785046728972,0.31824582578957955,0.19928946032820166,0.0,0.0,1.0,0.0,1
0.44617912900575185,0.3275862068965517,0.43276157102067203,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.18682235195996663,0.2775700934579439,0.14805874069603703,0.0740991372018271,0.0,0.0,1.0,0.0,0
0.7674609695973705,0.13793103448275865,0.32108116559598254,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.40283569641367806,0.5532710280373833,0.33956950311808487,0.23346303501945526,0.0,1.0,0.0,0.0,0
0.8175842235004108,0.5689655172413793,0.34357235835512134,0.0,0.0,1.0,0.6666666666666665,0.0,1.0,0.0,0.13714486145212204,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.20016680567139283,0.15981308411214953,0.09656004828002415,0.04872272035188632,1.0,0.0,0.0,0.0,0
0.46343467543138867,0.3448275862068966,0.4385379297679157,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.05612065941774816,0.0,1.0,1.0,0.5,0.0,1.0,1.0,0.20517097581317764,0.17850467289719626,0.24341178837256086,0.18507866689223484,0.0,0.0,1.0,0.0,1
0.32046014790468363,0.31034482758620696,0.33299994664158417,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.21934945788156796,0.1990654205607477,0.1927177630255482,0.19438335307054644,0.0,0.0,1.0,0.0,0
0.36647493837304845,0.2931034482758621,0.4279841314552826,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.26688907422852376,0.3093457943925234,0.15892174612753973,0.1634241245136187,0.0,1.0,0.0,0.0,0
