0.6657894736842107,0.1956521739130435,0.5882352941176471,0.5103092783505154,0.5000000000000001,0.6690647482014388,0.4900221729490022,0.1320754716981132,0.6435331230283912,0.652230971128609,0.28431372549019607,0.5975103734439832,0.6005706134094152,0
0.6657894736842107,0.19169960474308304,0.5080213903743315,0.28865979381443296,0.5108695652173912,0.737410071942446,0.6031042128603105,0.39622641509433965,0.6088328075709779,0.6364829396325459,0.2549019607843137,0.7427385892116182,0.36875891583452214,0
0.6868421052631581,0.46640316205533605,0.6417112299465241,0.2371134020618556,0.5000000000000001,0.5755395683453238,0.5454545454545455,0.07547169811320756,0.3943217665615142,0.5013123359580052,0.2647058823529411,0.7344398340248962,0.40442225392296727,0
0.6710526315789473,0.18181818181818185,0.5347593582887699,0.4381443298969073,0.39130434782608703,0.6330935251798561,0.5809312638580932,0.16981132075471697,0.48580441640378547,0.7375328083989502,0.3921568627450981,0.5352697095435685,0.8823109843081313,0
0.0,0.1521739130434783,0.449197860962567,0.5618556701030928,0.16304347826086962,0.48920863309352514,0.3547671840354767,0.7358490566037735,0.5047318611987381,0.08136482939632544,0.9999999999999999,0.5311203319502075,0.09201141226818829,1
0.8394736842105264,0.1897233201581028,0.5026737967914437,0.2938144329896908,0.5217391304347826,0.7553956834532375,0.5388026607538804,0.2452830188679245,0.5110410094637223,0.6692913385826771,0.2450980392156863,0.7136929460580913,0.4935805991440799,0
0.310526315789474,0.08893280632411069,0.20855614973262027,0.31958762886597947,0.8804347826086957,0.2697841726618705,0.1574279379157428,0.01886792452830191,0.6593059936908517,0.20603674540682415,0.5784313725490197,0.6141078838174273,0.31383737517831667,1
0.3657894736842109,0.35770750988142286,0.4866310160427806,0.5876288659793816,0.21739130434782616,0.20863309352517978,0.28159645232815966,1.0,0.31861198738170343,0.18635170603674545,0.16666666666666674,0.7095435684647301,0.02639087018544936,1
0.44473684210526354,0.2114624505928854,0.449197860962567,0.4226804123711341,0.17391304347826086,0.39568345323741017,0.43458980044345896,0.2452830188679245,0.42902208201892744,0.3438320209973753,0.4607843137254902,0.6431535269709544,0.3109843081312411,1
0.6210526315789475,0.20355731225296445,0.6737967914438502,0.28350515463917536,0.2500000000000001,0.6294964028776978,0.5254988913525499,0.39622641509433965,0.32807570977917977,0.46194225721784776,0.22549019607843146,0.6763485477178423,0.6540656205420827,0
0.3789473684210529,0.15415019762845852,0.449197860962567,0.4329896907216495,1.0,0.5035971223021583,0.376940133037694,0.3584905660377359,0.9053627760252364,0.17322834645669294,0.4607843137254902,0.4315352697095435,0.4700427960057062,1
